product_id,manufacturer,product_name,catalog_number,model_number,research_state,confidence,identity_match_method,udi_assessment,listing_assessment,authorization_finding,manufacturer_finding,conflict_flags,safety_search_status,safety_action_state,safety_action_scope,safety_action_references,visibility_review_eligibility,rationale,unresolved_questions,proposed_human_review_disposition,source_urls,canonical_change_applied
PRD-011BE58B2D,Karl Storz,Universal Forceps,10366U,,insufficient_evidence,low,exact_manufacturer_catalog_number,all_exact_configurations_active,search_incomplete,not_found,family_only_current,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: exact_manufacturer_catalog_number. UDI assessment: all_exact_configurations_active. Manufacturer finding: family_only_current. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://www.karlstorz.com/us/en/thoracic-surgery-and-pulmonology.htm|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2204048551046999%22&limit=100|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%2210366U%22&limit=100|https://api.fda.gov/device/udi.json?search=catalog_number%3A%2210366U%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22EOQ%22&limit=100|https://api.fda.gov/device/registrationlisting.json?search=products.product_code%3A%22EOQ%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2210366+U%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2204048551046999%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2204048551046999%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2210366+U%22&limit=100,false
PRD-01F519887A,Richard Wolf,PANOVIEW ULTRA Telescope,89354426,,insufficient_evidence,low,exact_manufacturer_catalog_number,all_exact_configurations_active,search_incomplete,not_found,current_non_us,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: exact_manufacturer_catalog_number. UDI assessment: all_exact_configurations_active. Manufacturer finding: current_non_us. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Does the exact current global manufacturer listing apply to the United States despite the ended UDI evidence?|Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://www.richard-wolf.com/mam/data/Typo3/Kataloge/Broncho-_Thorako-_Mediastinoskopie/Thorakale_Endoskopie_en.pdf|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%2289354426%22&limit=100|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2204055207058138%22&limit=100|https://api.fda.gov/device/udi.json?search=catalog_number%3A%2289354426%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22GCJ%22&limit=100|https://api.fda.gov/device/registrationlisting.json?search=products.product_code%3A%22GCJ%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2204055207058138%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2289354426%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2204055207058138%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2289354426%22&limit=100,false
PRD-0221D4FEAA,Richard Wolf,PANOVIEW ULTRA Telescope,8935461,,insufficient_evidence,low,exact_manufacturer_catalog_number,all_exact_configurations_active,search_incomplete,not_found,current_non_us,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: exact_manufacturer_catalog_number. UDI assessment: all_exact_configurations_active. Manufacturer finding: current_non_us. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Does the exact current global manufacturer listing apply to the United States despite the ended UDI evidence?|Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://www.richard-wolf.com/mam/data/Typo3/Kataloge/Broncho-_Thorako-_Mediastinoskopie/Thorakale_Endoskopie_en.pdf|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2204055207058145%22&limit=100|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%228935461%22&limit=100|https://api.fda.gov/device/udi.json?search=catalog_number%3A%228935461%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22GCJ%22&limit=100|https://api.fda.gov/device/registrationlisting.json?search=products.product_code%3A%22GCJ%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%228935461%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2204055207058145%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%228935461%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2204055207058145%22&limit=100,false
PRD-023092D446,Richard Wolf,"Parenchyma Forceps 50 mm, Curved Right",8242.604,,identity_unresolved,low,exact_manufacturer_catalog_number,all_exact_configurations_ended,search_incomplete,premarket_exempt,current_non_us,identity|model|distribution,searched,no_exact_action_found,unknown,,not_applicable,Identity method: exact_manufacturer_catalog_number. UDI assessment: all_exact_configurations_ended. Manufacturer finding: current_non_us. Plausible records could not be tied conservatively to the exact catalog product.,Can the manufacturer confirm the exact U.S. catalog/model identity?|Does the exact current global manufacturer listing apply to the United States despite the ended UDI evidence?,keep_hidden_identity_unresolved,https://www.richard-wolf.com/mam/data/Typo3/Kataloge/Broncho-_Thorako-_Mediastinoskopie/Thorakale_Endoskopie_en.pdf|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2204055207014653%22&limit=100|https://api.fda.gov/device/udi.json?search=catalog_number%3A%228242.604%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22GEN%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2204055207014653%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%228242.604%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%228242.604%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2204055207014653%22&limit=100,false
PRD-02641F9166,Karl Storz,Round Spoon Biopsy Forceps,10371L,,insufficient_evidence,low,exact_manufacturer_catalog_number,all_exact_configurations_active,search_incomplete,not_found,family_only_current,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: exact_manufacturer_catalog_number. UDI assessment: all_exact_configurations_active. Manufacturer finding: family_only_current. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://www.karlstorz.com/us/en/thoracic-surgery-and-pulmonology.htm|https://api.fda.gov/device/udi.json?search=catalog_number%3A%2210371L%22&limit=100|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2204048551047347%22&limit=100|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%2210371L%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22EOQ%22&limit=100|https://api.fda.gov/device/registrationlisting.json?search=products.product_code%3A%22EOQ%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2210371+L%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2204048551047347%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2210371+L%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2204048551047347%22&limit=100,false
PRD-027269F110,Richard Wolf,TipControl Articulated Scissors,823400003,,current_status_conflicted,moderate,exact_manufacturer_catalog_number,all_exact_configurations_ended,search_incomplete,premarket_exempt,current_non_us,distribution,searched,no_exact_action_found,unknown,,not_applicable,"Identity method: exact_manufacturer_catalog_number. UDI assessment: all_exact_configurations_ended. Manufacturer finding: current_non_us. An exact current non-U.S. manufacturer source has unresolved U.S. applicability against the ended exact UDI evidence, so a high-confidence negative is not supported.",Does the exact current global manufacturer listing apply to the United States despite the ended UDI evidence?|Which exact package/configuration status is current in the United States?,keep_hidden_conflicting,https://www.richard-wolf.com/mam/data/Typo3/Kataloge/Broncho-_Thorako-_Mediastinoskopie/Thorakale_Endoskopie_en.pdf|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2204055207056431%22&limit=100|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%22823400003%22&limit=100|https://api.fda.gov/device/udi.json?search=catalog_number%3A%22823400003%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22LRC%22&limit=100|https://api.fda.gov/device/registrationlisting.json?search=products.product_code%3A%22LRC%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%22823400003%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2204055207056431%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2204055207056431%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%22823400003%22&limit=100,false
PRD-042A57F191,Karl Storz,Coagulation Suction Tube,10390AN,,insufficient_evidence,low,exact_manufacturer_catalog_number,all_exact_configurations_active,search_incomplete,not_found,family_only_current,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: exact_manufacturer_catalog_number. UDI assessment: all_exact_configurations_active. Manufacturer finding: family_only_current. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://www.karlstorz.com/us/en/thoracic-surgery-and-pulmonology.htm|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2204048551048368%22&limit=100|https://api.fda.gov/device/udi.json?search=catalog_number%3A%2210390AN%22&limit=100|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%2210390AN%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22EOB%22&limit=100|https://api.fda.gov/device/registrationlisting.json?search=products.product_code%3A%22EOB%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2210390+AN%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2204048551048368%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2210390+AN%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2204048551048368%22&limit=100,false
PRD-06D2F10782,Karl Storz,Positive-Pressure Ventilation Injection Cannula,10318K,,insufficient_evidence,low,exact_manufacturer_model_number,all_exact_configurations_active,search_incomplete,not_found,family_only_current,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: exact_manufacturer_model_number. UDI assessment: all_exact_configurations_active. Manufacturer finding: family_only_current. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://www.karlstorz.com/us/en/thoracic-surgery-and-pulmonology.htm|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%2210318K%22&limit=100|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2204048551045756%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22EOQ%22&limit=100|https://api.fda.gov/device/registrationlisting.json?search=products.product_code%3A%22EOQ%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2210318+K%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2204048551045756%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2210318+K%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2204048551045756%22&limit=100,false
PRD-087FFD6337,Karl Storz,Rubber Telescope Guide,10315N,,insufficient_evidence,low,exact_manufacturer_catalog_number,all_exact_configurations_active,search_incomplete,not_found,family_only_current,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: exact_manufacturer_catalog_number. UDI assessment: all_exact_configurations_active. Manufacturer finding: family_only_current. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://www.karlstorz.com/us/en/thoracic-surgery-and-pulmonology.htm|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%2210315N%22&limit=100|https://api.fda.gov/device/udi.json?search=catalog_number%3A%2210315N%22&limit=100|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2204048551224724%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22EOQ%22&limit=100|https://api.fda.gov/device/registrationlisting.json?search=products.product_code%3A%22EOQ%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2204048551224724%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2210315+N%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2204048551224724%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2210315+N%22&limit=100,false
PRD-0C13E4001B,Richard Wolf,Grasping Forceps for Soft Foreign Bodies,8280.47,,identity_unresolved,low,exact_manufacturer_catalog_number,all_exact_configurations_active,search_incomplete,premarket_exempt,current_non_us,identity|model,searched,no_exact_action_found,unknown,,not_applicable,Identity method: exact_manufacturer_catalog_number. UDI assessment: all_exact_configurations_active. Manufacturer finding: current_non_us. Plausible records could not be tied conservatively to the exact catalog product.,Can the manufacturer confirm the exact U.S. catalog/model identity?|Does the exact current global manufacturer listing apply to the United States despite the ended UDI evidence?,keep_hidden_identity_unresolved,https://www.richard-wolf.com/mam/data/Typo3/Kataloge/Broncho-_Thorako-_Mediastinoskopie/Thorakale_Endoskopie_en.pdf|https://api.fda.gov/device/udi.json?search=catalog_number%3A%228280.47%22&limit=100|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2204055207039342%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22KAE%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2204055207039342%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%228280.47%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2204055207039342%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%228280.47%22&limit=100,false
PRD-0E6A5953F1,Richard Wolf,Surgical Probe,8383.66,,identity_unresolved,low,exact_manufacturer_catalog_number,all_exact_configurations_active,search_incomplete,premarket_exempt,current_non_us,identity|model,searched,no_exact_action_found,unknown,,not_applicable,Identity method: exact_manufacturer_catalog_number. UDI assessment: all_exact_configurations_active. Manufacturer finding: current_non_us. Plausible records could not be tied conservatively to the exact catalog product.,Can the manufacturer confirm the exact U.S. catalog/model identity?|Does the exact current global manufacturer listing apply to the United States despite the ended UDI evidence?,keep_hidden_identity_unresolved,https://www.richard-wolf.com/mam/data/Typo3/Kataloge/Broncho-_Thorako-_Mediastinoskopie/Thorakale_Endoskopie_en.pdf|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2204055207009840%22&limit=100|https://api.fda.gov/device/udi.json?search=catalog_number%3A%228383.66%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22FGM%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22NWV%22&limit=100|https://api.fda.gov/device/registrationlisting.json?search=products.product_code%3A%22FGM%22&limit=100|https://api.fda.gov/device/registrationlisting.json?search=products.product_code%3A%22NWV%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2204055207009840%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%228383.66%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%228383.66%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2204055207009840%22&limit=100,false
PRD-0EA2B293A4,Karl Storz,Prismatic Light Deflector,10101FA,,insufficient_evidence,low,exact_manufacturer_model_number,all_exact_configurations_active,search_incomplete,not_found,family_only_current,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: exact_manufacturer_model_number. UDI assessment: all_exact_configurations_active. Manufacturer finding: family_only_current. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://www.karlstorz.com/us/en/thoracic-surgery-and-pulmonology.htm|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%2210101FA%22&limit=100|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2204048551045244%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22EOQ%22&limit=100|https://api.fda.gov/device/registrationlisting.json?search=products.product_code%3A%22EOQ%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2204048551045244%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2210101+FA%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2204048551045244%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2210101+FA%22&limit=100,false
PRD-0EA65ED2D3,Karl Storz,"Flexible Cannula, No Valve",40120NL,,insufficient_evidence,low,exact_manufacturer_catalog_number,all_exact_configurations_active,search_incomplete,not_found,family_only_current,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: exact_manufacturer_catalog_number. UDI assessment: all_exact_configurations_active. Manufacturer finding: family_only_current. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://www.karlstorz.com/us/en/thoracic-surgery-and-pulmonology.htm|https://api.fda.gov/device/udi.json?search=catalog_number%3A%2240120NL%22&limit=100|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2204048551159149%22&limit=100|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%2240120NL%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22GCJ%22&limit=100|https://api.fda.gov/device/registrationlisting.json?search=products.product_code%3A%22GCJ%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2204048551159149%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2240120+NL%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2204048551159149%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2240120+NL%22&limit=100,false
PRD-0F30F277C1,Richard Wolf,Flexible Grasping Forceps,828.651,,identity_unresolved,low,exact_manufacturer_catalog_number,all_exact_configurations_active,search_incomplete,premarket_exempt,current_non_us,identity|model,searched,no_exact_action_found,unknown,,not_applicable,Identity method: exact_manufacturer_catalog_number. UDI assessment: all_exact_configurations_active. Manufacturer finding: current_non_us. Plausible records could not be tied conservatively to the exact catalog product.,Can the manufacturer confirm the exact U.S. catalog/model identity?|Does the exact current global manufacturer listing apply to the United States despite the ended UDI evidence?,keep_hidden_identity_unresolved,https://www.richard-wolf.com/mam/data/Typo3/Kataloge/Broncho-_Thorako-_Mediastinoskopie/Thorakale_Endoskopie_en.pdf|https://api.fda.gov/device/udi.json?search=catalog_number%3A%22828.651%22&limit=100|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2204055207009611%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22FCL%22&limit=100|https://api.fda.gov/device/registrationlisting.json?search=products.product_code%3A%22FCL%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2204055207009611%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%22828.651%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%22828.651%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2204055207009611%22&limit=100,false
PRD-0F34939AF6,Karl Storz,Round Spoon Biopsy Forceps,10366L,,insufficient_evidence,low,exact_manufacturer_catalog_number,all_exact_configurations_active,search_incomplete,not_found,family_only_current,,searched,no_exact_action_found,unknown,,not_applicable,Identity method: exact_manufacturer_catalog_number. UDI assessment: all_exact_configurations_active. Manufacturer finding: family_only_current. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,"Is there a current official U.S. product page, labeling document, or discontinuation notice for this exact identifier?",keep_hidden_insufficient_evidence,https://www.karlstorz.com/us/en/thoracic-surgery-and-pulmonology.htm|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2204048551046968%22&limit=100|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%2210366L%22&limit=100|https://api.fda.gov/device/udi.json?search=catalog_number%3A%2210366L%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22EOQ%22&limit=100|https://api.fda.gov/device/registrationlisting.json?search=products.product_code%3A%22EOQ%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2210366+L%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2204048551046968%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2210366+L%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2204048551046968%22&limit=100,false
