source_id,filename,sheet_or_location,row_number,raw_json
SRC006,Procuct list 2025.xlsx,BS TBS,1,"[null, ""Ultraflex Single-Use Partially Covered Tracheobronchial Stent System*"", null, null, null, null, null, null, null]"
SRC006,Procuct list 2025.xlsx,BS TBS,10,"[""Ultraflex Single-Use Partially Covered Tracheobronchial Stent System*"", 8714729842392, ""M00576590"", 14, 60, 9, 45, 4, ""Each""]"
SRC006,Procuct list 2025.xlsx,BS TBS,11,"[""Ultraflex Single-Use Partially Covered Tracheobronchial Stent System*"", 8714729842408, ""M00576600"", 14, 80, 9, 65, 4, ""Each""]"
SRC006,Procuct list 2025.xlsx,BS TBS,12,"[""Ultraflex Single-Use Partially Covered Tracheobronchial Stent System*"", 8714729842415, ""M00576610"", 16, 40, 9, 25, 5.1, ""Each""]"
SRC006,Procuct list 2025.xlsx,BS TBS,13,"[""Ultraflex Single-Use Partially Covered Tracheobronchial Stent System*"", 8714729842422, ""M00576620"", 16, 60, 9, 45, 5.1, ""Each""]"
SRC006,Procuct list 2025.xlsx,BS TBS,14,"[""Ultraflex Single-Use Partially Covered Tracheobronchial Stent System*"", 8714729842439, ""M00576630"", 16, 80, 9, 65, 5.1, ""Each""]"
SRC006,Procuct list 2025.xlsx,BS TBS,15,"[""Ultraflex Single-Use Partially Covered Tracheobronchial Stent System*"", 8714729842446, ""M00576640"", 18, 40, 11, 25, 5.1, ""Each""]"
SRC006,Procuct list 2025.xlsx,BS TBS,16,"[""Ultraflex Single-Use Partially Covered Tracheobronchial Stent System*"", 8714729842453, ""M00576650"", 18, 60, 11, 45, 5.1, ""Each""]"
SRC006,Procuct list 2025.xlsx,BS TBS,17,"[""Ultraflex Single-Use Partially Covered Tracheobronchial Stent System*"", 8714729842460, ""M00576660"", 18, 80, 11, 65, 5.1, ""Each""]"
SRC006,Procuct list 2025.xlsx,BS TBS,18,"[""Ultraflex Single-Use Partially Covered Tracheobronchial Stent System*"", 8714729842477, ""M00576670"", 20, 40, 11, 25, 5.1, ""Each""]"
SRC006,Procuct list 2025.xlsx,BS TBS,19,"[""Ultraflex Single-Use Partially Covered Tracheobronchial Stent System*"", 8714729842484, ""M00576680"", 20, 60, 11, 45, 5.1, ""Each""]"
SRC006,Procuct list 2025.xlsx,BS TBS,2,"[null, ""GTIN"", ""Order Number"", ""Expanded Stent O.D. (mm)"", ""Expanded Stent Length (mm)"", ""Compressed Stent O.D. (mm)**"", ""Cover Length (mm)"", ""Tip Max O.D. (mm)"", ""Packaging""]"
SRC006,Procuct list 2025.xlsx,BS TBS,20,"[""Ultraflex Single-Use Partially Covered Tracheobronchial Stent System*"", 8714729842491, ""M00576690"", 20, 80, 11, 65, 5.1, ""Each""]"
SRC006,Procuct list 2025.xlsx,BS TBS,21,"[""Ultraflex Single-Use Uncovered Tracheobronchial Stent System – Proximal Release*"", null, null, null, null, null, null, null, null]"
SRC006,Procuct list 2025.xlsx,BS TBS,22,"[""Ultraflex Single-Use Uncovered Tracheobronchial Stent System – Proximal Release*"", 8714729837770, ""M00576410"", 8, 20, 7, 4.1, ""Each"", null]"
SRC006,Procuct list 2025.xlsx,BS TBS,23,"[""Ultraflex Single-Use Uncovered Tracheobronchial Stent System – Proximal Release*"", 8714729837787, ""M00576420"", 8, 40, 7, 4.1, ""Each"", null]"
SRC006,Procuct list 2025.xlsx,BS TBS,24,"[""Ultraflex Single-Use Uncovered Tracheobronchial Stent System – Proximal Release*"", 8714729837794, ""M00576430"", 10, 20, 7, 4.1, ""Each"", null]"
SRC006,Procuct list 2025.xlsx,BS TBS,25,"[""Ultraflex Single-Use Uncovered Tracheobronchial Stent System – Proximal Release*"", 8714729837800, ""M00576440"", 10, 40, 7, 4.1, ""Each"", null]"
SRC006,Procuct list 2025.xlsx,BS TBS,26,"[""Ultraflex Single-Use Uncovered Tracheobronchial Stent System – Proximal Release*"", 8714729837817, ""M00576450"", 12, 20, 7, 4.1, ""Each"", null]"
SRC006,Procuct list 2025.xlsx,BS TBS,27,"[""Ultraflex Single-Use Uncovered Tracheobronchial Stent System – Proximal Release*"", 8714729837824, ""M00576460"", 12, 40, 7, 4.1, ""Each"", null]"
SRC006,Procuct list 2025.xlsx,BS TBS,28,"[""Ultraflex Single-Use Uncovered Tracheobronchial Stent System – Proximal Release*"", 8714729837831, ""M00576470"", 14, 20, 9, 4.1, ""Each"", null]"
SRC006,Procuct list 2025.xlsx,BS TBS,29,"[""Ultraflex Single-Use Uncovered Tracheobronchial Stent System – Proximal Release*"", 8714729837848, ""M00576480"", 14, 40, 9, 4.1, ""Each"", null]"
SRC006,Procuct list 2025.xlsx,BS TBS,3,"[""Ultraflex Single-Use Partially Covered Tracheobronchial Stent System*"", 8714729842323, ""M00576520"", 8, 40, 7, 25, 4, ""Each""]"
SRC006,Procuct list 2025.xlsx,BS TBS,30,"[""Ultraflex Single-Use Uncovered Tracheobronchial Stent System – Proximal Release*"", 8714729837855, ""M00576490"", 14, 60, 9, 4.1, ""Each"", null]"
SRC006,Procuct list 2025.xlsx,BS TBS,4,"[""Ultraflex Single-Use Partially Covered Tracheobronchial Stent System*"", 8714729842330, ""M00576530"", 10, 30, 7, 15, 4, ""Each""]"
SRC006,Procuct list 2025.xlsx,BS TBS,5,"[""Ultraflex Single-Use Partially Covered Tracheobronchial Stent System*"", 8714729842347, ""M00576540"", 10, 40, 7, 25, 4, ""Each""]"
SRC006,Procuct list 2025.xlsx,BS TBS,6,"[""Ultraflex Single-Use Partially Covered Tracheobronchial Stent System*"", 8714729842354, ""M00576550"", 12, 30, 7, 15, 4, ""Each""]"
SRC006,Procuct list 2025.xlsx,BS TBS,7,"[""Ultraflex Single-Use Partially Covered Tracheobronchial Stent System*"", 8714729842361, ""M00576560"", 12, 40, 7, 25, 4, ""Each""]"
SRC006,Procuct list 2025.xlsx,BS TBS,8,"[""Ultraflex Single-Use Partially Covered Tracheobronchial Stent System*"", 8714729842378, ""M00576570"", 14, 30, 9, 15, 4, ""Each""]"
SRC006,Procuct list 2025.xlsx,BS TBS,9,"[""Ultraflex Single-Use Partially Covered Tracheobronchial Stent System*"", 8714729842385, ""M00576580"", 14, 40, 9, 25, 4, ""Each""]"
SRC006,Procuct list 2025.xlsx,Sheet1,1,"[""Manufacturer"", ""Product line (family)"", ""Type / material"", ""Coverage"", ""Placement method†"", ""Adult size range (mm Ø × L)"", ""Example catalog # / SKU"", ""DMLSS listing""]"
SRC006,Procuct list 2025.xlsx,Sheet1,10,"[null, ""Dumon® TF (thin wall)"", ""Silicone (1 mm)"", ""Solid"", ""Rigid"", "" 12 – 20 Ø × 30 – 110 L"", "" TF16‑50"", ""ECAT""]"
SRC006,Procuct list 2025.xlsx,Sheet1,11,"[null, ""Dumon® BD (bronchial)"", ""Silicone"", ""Solid"", ""Rigid"", "" 9 – 12 Ø × 20 – 80 L"", "" BD10‑40"", ""ECAT""]"
SRC006,Procuct list 2025.xlsx,Sheet1,12,"[null, ""Dumon® Y‑Stent"", ""Silicone (bifurcated)"", ""Solid"", ""Rigid"", "" Tr 13–16 Ø / Br 10–12 Ø"", "" Y‑14/12/12"", ""ECAT""]"
SRC006,Procuct list 2025.xlsx,Sheet1,13,"[null, ""GSS™ TD (radiopaque)"", ""Silicone + gold/barium studs"", ""Solid"", ""Rigid"", "" 11 – 18 Ø × 20 – 110 L"", "" GSS TD14‑40"", ""ECAT""]"
SRC006,Procuct list 2025.xlsx,Sheet1,14,"[null, ""GSS™ TF (thin, radiopaque)"", ""Silicone 1 mm"", ""Solid"", ""Rigid"", "" 12 – 20 Ø × 30 – 110 L"", "" GSS TF16‑60"", ""ECAT""]"
SRC006,Procuct list 2025.xlsx,Sheet1,2,"[""Boston Scientific"", ""Ultraflex™ Tracheobronchial – partially covered"", ""SEMS – nitinol"", ""Partial silicone"", ""OTW catheter ⇒ flex/rigid"", "" 8 – 20 Ø × 20 – 80 L"", ""M00576540 (10 × 40)"", ""Prime‑vendor""]"
SRC006,Procuct list 2025.xlsx,Sheet1,3,"[null, ""Ultraflex™ – uncovered"", ""SEMS – nitinol"", ""None"", ""OTW catheter ⇒ flex/rigid"", ""8 – 20 Ø × 20 – 80 L"", ""M00568960 (12 × 20)"", ""Prime‑vendor""]"
SRC006,Procuct list 2025.xlsx,Sheet1,4,"[""Merit Medical"", ""AERO® (standard adult)"", ""SEMS – nitinol"", ""Fully covered"", ""OTW / endoscopic"", ""10 – 20 Ø × 20 – 80 L"", ""90129‑214 (14 × 30) / 90129‑318 (20 × 80)"", ""Prime‑vendor""]"
SRC006,Procuct list 2025.xlsx,Sheet1,5,"[null, ""AEROmini®"", ""SEMS – nitinol"", ""Fully covered"", ""TTS (through‑scope)"", "" 6 – 14 Ø × 10 – 20 L"", "" AERO610 (6 × 10) / AERO1015 (10 × 15)"", ""Prime‑vendor""]"
SRC006,Procuct list 2025.xlsx,Sheet1,6,"[null, ""AERO DV®"", ""SEMS – nitinol"", ""Fully covered"", ""Direct‑visualization catheter"", ""up to 18 Ø (fixed length)"", "" 90129‑501"", ""Prime‑vendor""]"
SRC006,Procuct list 2025.xlsx,Sheet1,7,"[""Thoracent"", ""Bonastent® Tracheobronchial"", ""SEMS – nitinol"", ""Fully covered (inner layer)"", ""Ultra‑thin coaxial ⇒ flex/rigid"", "" 10 – 20 Ø × 40 – 80 L"", "" BTB‑100605 (10 × 60); BTB‑120409 (12 × 40)"", ""ECAT""]"
SRC006,Procuct list 2025.xlsx,Sheet1,8,"[null, ""Micro‑Tech Y‑Stent*"", ""SEMS – nitinol (Y)"", ""Partial / full"", ""Self‑expanding Y ⇒ flex/rigid"", "" 14 – 18 Ø × 40 – 60 L"", "" ST02‑962‑18.050; ST02‑331‑14.040"", ""ECAT""]"
SRC006,Procuct list 2025.xlsx,Sheet1,9,"[""Novatech / Boston Medical"", ""Dumon® TD (straight)"", ""Silicone"", ""Solid (no mesh)"", ""Rigid bronchoscopy"", "" 11 – 18 Ø × 20 – 110 L"", "" TD14‑40; TD16‑60"", ""ECAT""]"
SRC006,Procuct list 2025.xlsx,Sheet2,1,"[""Category"", ""Device"", ""Gauge / Size"", ""Product No."", ""Manufacturer → Distributor"", ""DMLSS Availability""]"
SRC006,Procuct list 2025.xlsx,Sheet2,10,"[null, null, ""25G"", ""—"", ""Boston Scientific"", ""Prime Vendor, ECAT""]"
SRC006,Procuct list 2025.xlsx,Sheet2,11,"[""EBUS Needles"", ""Cook EchoTip Ultra / ProCore"", ""22G"", ""—"", ""Cook Medical"", ""Prime Vendor, ECAT""]"
SRC006,Procuct list 2025.xlsx,Sheet2,12,"[null, null, ""25G"", ""—"", ""Cook Medical"", ""Prime Vendor, ECAT""]"
SRC006,Procuct list 2025.xlsx,Sheet2,13,"[""EBUS Needles"", ""Micro‑Tech Areus / Trident"", ""19, 22, 25G"", ""—"", ""Micro-Tech USA"", ""Open market / ECAT (new entry)""]"
SRC006,Procuct list 2025.xlsx,Sheet2,14,"[""Blind TBNA Needles"", ""ConMed WANG TBNA"", ""19–22G"", ""—"", ""ConMed"", ""Prime Vendor, ECAT""]"
SRC006,Procuct list 2025.xlsx,Sheet2,15,"[null, ""Olympus SmoothShot TBNA"", ""21G"", ""—"", ""Olympus America"", ""Prime Vendor, ECAT""]"
SRC006,Procuct list 2025.xlsx,Sheet2,16,"[null, null, ""(side‑hole, dual)"", ""—"", ""Olympus America"", ""Prime Vendor, ECAT""]"
SRC006,Procuct list 2025.xlsx,Sheet2,17,"[""Biopsy Forceps"", ""Olympus EndoJaw Pulmonary"", ""1.2–1.8 mm"", ""—"", ""Olympus America"", ""Prime Vendor, ECAT""]"
SRC006,Procuct list 2025.xlsx,Sheet2,18,"[null, ""Boston Scientific Radial Jaw 4 Pulmonary"", ""~1.8 mm"", ""—"", ""Boston Scientific"", ""Prime Vendor, ECAT""]"
SRC006,Procuct list 2025.xlsx,Sheet2,19,"[null, ""ConMed Precisor Broncho"", ""~1.8 mm"", ""—"", ""ConMed"", ""Prime Vendor, ECAT""]"
SRC006,Procuct list 2025.xlsx,Sheet2,2,"[""EBUS Needles"", ""Olympus ViziShot 2"", ""21G"", ""NA‑U401SX‑4021"", ""Olympus America"", ""Prime Vendor, ECAT""]"
SRC006,Procuct list 2025.xlsx,Sheet2,20,"[null, ""Micro‑Tech Disposable Forceps"", ""~1.8 mm"", ""—"", ""Micro-Tech USA"", ""Open market""]"
SRC006,Procuct list 2025.xlsx,Sheet2,21,"[""Cytology Brushes"", ""Olympus Covered/Uncovered Brushes"", ""various"", ""—"", ""Olympus America"", ""Prime Vendor, ECAT""]"
SRC006,Procuct list 2025.xlsx,Sheet2,22,"[null, ""Boston Scientific Cellebrity Brush"", ""~140 cm"", ""—"", ""Boston Scientific"", ""Prime Vendor, ECAT""]"
SRC006,Procuct list 2025.xlsx,Sheet2,23,"[null, ""ConMed Cytology / Microbiology Brushes"", ""various"", ""—"", ""ConMed"", ""Prime Vendor, ECAT""]"
SRC006,Procuct list 2025.xlsx,Sheet2,24,"[null, ""Micro‑Tech Brushes"", ""various"", ""—"", ""Micro-Tech USA"", ""Open market""]"
SRC006,Procuct list 2025.xlsx,Sheet2,25,"[""Navigational Robotic Needles"", ""Medtronic Arcpoint Pulmonary Needle"", ""18 or 21G"", ""—"", ""Medtronic"", ""Prime Vendor, ECAT""]"
SRC006,Procuct list 2025.xlsx,Sheet2,26,"[null, ""Medtronic GenCut Core Biopsy"", ""1.9 mm"", ""—"", ""Medtronic"", ""Prime Vendor, ECAT""]"
SRC006,Procuct list 2025.xlsx,Sheet2,27,"[""Robotic Bronchoscopy Tools"", ""Auris (Monarch) Needle / Forceps / Brush"", ""2.1 mm"", ""—"", ""Auris (J&J)"", ""Open market""]"
SRC006,Procuct list 2025.xlsx,Sheet2,28,"[null, ""Intuitive Ion Flexision Needle"", ""~2.0 mm"", ""—"", ""Intuitive"", ""Open market""]"
SRC006,Procuct list 2025.xlsx,Sheet2,3,"[null, null, ""22G"", ""NA‑U401SX‑4022"", ""Olympus America"", ""Prime Vendor, ECAT""]"
SRC006,Procuct list 2025.xlsx,Sheet2,4,"[null, null, ""25G"", ""NA‑U401SX‑4025N"", ""Olympus America"", ""Prime Vendor, ECAT""]"
SRC006,Procuct list 2025.xlsx,Sheet2,5,"[null, ""ViziShot (orig.)"", ""22G"", ""NA‑201SX‑4022"", ""Olympus America"", ""Prime Vendor, ECAT""]"
SRC006,Procuct list 2025.xlsx,Sheet2,6,"[null, ""ViziShot (orig.)"", ""21G"", ""NA‑201SX‑4021"", ""Olympus America"", ""Prime Vendor, ECAT""]"
SRC006,Procuct list 2025.xlsx,Sheet2,7,"[""EBUS Needles"", ""Boston Scientific Expect Pulmonary"", ""22G"", ""M00558220"", ""Boston Scientific"", ""Prime Vendor, ECAT""]"
SRC006,Procuct list 2025.xlsx,Sheet2,8,"[null, null, ""25G"", ""M00558250"", ""Boston Scientific"", ""Prime Vendor, ECAT""]"
SRC006,Procuct list 2025.xlsx,Sheet2,9,"[""EBUS Needles (FNB)"", ""Boston Scientific Acquire Pulmonary"", ""22G"", ""(varies)"", ""Boston Scientific"", ""Prime Vendor, ECAT""]"
SRC006,Procuct list 2025.xlsx,Sheet3,1,"[""Manufacturer ↕"", ""Product Name ↕"", ""Product Numbers ↕"", ""Type ↕"", ""Material ↕"", ""Sizes ↕"", ""Key Features ↕"", ""Contact/Distributor ↕"", ""DMLSS/ECAT Status ↕""]"
SRC006,Procuct list 2025.xlsx,Sheet3,10,"[""TaeWoong Medical"", ""Niti-S Brand Stents"", ""Not publicly available"", ""SEM"", ""Nitinol construction"", ""Various"", ""High radial force; less buckling"", ""Olympus (acquired 2024)"", ""Not identified""]"
SRC006,Procuct list 2025.xlsx,Sheet3,11,"[""Hood Laboratories"", ""Hood Bronchial Stents"", ""Not publicly available"", ""Silicone"", ""Implant-grade silicone"", ""Various adult sizes"", ""Ultra-smooth Plus surface; with/without posts; thromboresistant"", ""800-942-5227"", ""Not identified""]"
SRC006,Procuct list 2025.xlsx,Sheet3,12,"[""Hood Laboratories"", ""Hood Tracheal Stents"", ""Not publicly available"", ""Silicone"", ""Implant-grade silicone"", ""Various configurations"", ""Posts or rings; mesh-reinforced; hour glass options"", ""800-942-5227"", ""Not publicly available""]"
SRC006,Procuct list 2025.xlsx,Sheet3,13,"[""Novatech SA"", ""DUMON Stent System"", ""TD, TF, BD, Y, ST variants"", ""Silicone"", ""Medical-grade silicone"", ""Multiple configurations"", ""Gold-filled studs; NOVATECH/LOT printed"", ""Boston Medical Products: 800-433-2674"", ""Not identified""]"
SRC006,Procuct list 2025.xlsx,Sheet3,14,"[""Novatech SA"", ""NOVATECH GSS Stents"", ""Not specified"", ""Silicone"", ""Transparent silicone"", ""Various"", ""Gold/barium sulphate studs; since 2011"", ""Boston Medical Products: 800-433-2674"", ""Not identified""]"
SRC006,Procuct list 2025.xlsx,Sheet3,15,"[""Novatech SA"", ""NOVATECH 3D Stents"", ""Custom"", ""Innovative"", ""Silicone"", ""Patient-specific"", ""CT-based design; 3D-pdf review"", ""Boston Medical Products: 800-433-2674"", ""Not applicable""]"
SRC006,Procuct list 2025.xlsx,Sheet3,16,"[""Boston Medical Products"", ""Montgomery T-Tubes"", ""Not specified"", ""Silicone"", ""Implant-grade silicone"", ""4.5-16mm external diameter"", ""T-shaped; circumferential ridges"", ""800-433-2674"", ""Not publicly available""]"
SRC006,Procuct list 2025.xlsx,Sheet3,17,"[""Boston Medical Products"", ""Montgomery Safe-T-Tube"", ""Not specified"", ""Silicone"", ""Implant-grade silicone"", ""Various"", ""Clear/radiopaque models"", ""800-433-2674"", ""Not publicly available""]"
SRC006,Procuct list 2025.xlsx,Sheet3,18,"[""Peytant Solutions"", ""AMStent System"", ""Not available"", ""Innovative"", ""Metal frame with human amnion membrane"", ""Various"", ""Reduced migration/inflammation; FDA De Novo 2024"", ""Peytant Solutions, Plymouth, MN"", ""Not yet established""]"
SRC006,Procuct list 2025.xlsx,Sheet3,19,"[""VisionAir Solutions"", ""3D Patient-Specific Stents"", ""Custom"", ""Innovative"", ""Silicone from 3D-printed molds"", ""Patient-specific"", ""CT scan-based; 5-10 day turnaround"", ""Theken Companies"", ""Not applicable""]"
SRC006,Procuct list 2025.xlsx,Sheet3,2,"[""Boston Scientific"", ""Ultraflex Tracheobronchial Stent System"", ""Not publicly available"", ""SEM"", ""Nitinol (nickel-titanium alloy)"", ""Tracheal: 16mm, 20mm; Bronchial: 10mm, 12mm"", ""Covered/uncovered versions; distal/proximal release; 95cm delivery catheter; MR conditional"", ""888-272-1001"", ""Not publicly identified""]"
SRC006,Procuct list 2025.xlsx,Sheet3,3,"[""Boston Scientific"", ""Wallstent Endoprosthesis"", ""M001711090, M001711240, M001711330, 71-103, 40432"", ""SEM"", ""Elgiloy (cobalt-based alloy)"", ""6-20mm diameter, various lengths"", ""Self-expanding closed-cell; HALO Technology; UniStep Plus 6Fr delivery"", ""888-272-1001"", ""Not publicly available""]"
SRC006,Procuct list 2025.xlsx,Sheet3,4,"[""Merit Medical"", ""AERO Fully-Covered Stent"", ""Not publicly available"", ""SEM"", ""Laser-cut nitinol with hydrophilic coating"", ""Multiple adult sizes"", ""Fully covered; anti-migration struts; 7.4mm delivery catheter"", ""Merit Medical, South Jordan, UT"", ""Not identified""]"
SRC006,Procuct list 2025.xlsx,Sheet3,5,"[""Merit Medical"", ""AEROmini Fully Covered Stent"", ""Not publicly available"", ""SEM"", ""Laser-cut nitinol with polyurethane"", ""TTS: 6mm x 10-15mm; OTW: 8-14mm x 10mm"", ""Suture eyelets; anti-migration struts; 7.9F TTS or 12F/16F OTW"", ""Merit Medical, South Jordan, UT"", ""Not publicly identified""]"
SRC006,Procuct list 2025.xlsx,Sheet3,6,"[""Cook Medical"", ""Cook-Z Tracheobronchial Stent"", ""G08683"", ""SEM"", ""Stainless steel wire (Gianturco-Z)"", ""Multiple adult sizes"", ""Self-expanding; for extrinsic compression"", ""Cook Medical, Bloomington, IN"", ""ECAT contract (April 2024)""]"
SRC006,Procuct list 2025.xlsx,Sheet3,7,"[""Alveolus Inc."", ""AERO Hybrid Stent System"", ""90129-302 series"", ""SEM"", ""Nitinol frame with covering"", ""Including 18x60mm"", ""Anti-migration fins; dedicated deployment device"", ""Alveolus Inc., Charlotte, NC"", ""Not specified""]"
SRC006,Procuct list 2025.xlsx,Sheet3,8,"[""Bard/BD"", ""Fluency Plus Stent Graft"", ""Not publicly available"", ""SEM"", ""Nitinol with dual-layer ePTFE"", ""6-10mm diameter"", ""Minimal foreshortening; radiopaque markers"", ""BD Peripheral Vascular"", ""Not identified""]"
SRC006,Procuct list 2025.xlsx,Sheet3,9,"[""M.I.Tech"", ""HANAROSTENT Series"", ""Not publicly available"", ""SEM"", ""Nitinol with hook-cross design"", ""Various"", ""Flared ends; conformable design"", ""Boston Scientific (minority investor)"", ""Not available""]"
SRC006,Procuct list 2025.xlsx,Sheet4,1,"[""Tracheobronchial Stent Product and Procurement Spreadsheet"", null, null, null, null, null, null, null]"
SRC006,Procuct list 2025.xlsx,Sheet4,10,"[""VisionAir Solutions"", ""Self"", ""Patient-Specific Stent"", ""Silicone"", ""Custom 3D-Printed"", ""N/A (Service-based)"", ""A system, not a product. Stents are custom-designed by a physician based on a patient's CT scan and then manufactured."", ""No ECAT contract identified.""]"
SRC006,Procuct list 2025.xlsx,Sheet4,11,"[""Boston Medical Products"", ""Self"", ""Montgomery® T-Tube"", ""Silicone"", ""T-Shape"", ""N/A"", ""A classic T-shaped prosthesis where the main barrel stents the trachea and an external limb exits through a tracheostoma."", ""No ECAT contract; same procurement path as DUMON®.""]"
SRC006,Procuct list 2025.xlsx,Sheet4,2,"[""Manufacturer"", ""U.S. Distributor"", ""Product Line"", ""Stent Type"", ""Configuration / Specifics"", ""Example Order Number(s)"", ""Brief Description"", ""Federal Procurement Status""]"
SRC006,Procuct list 2025.xlsx,Sheet4,3,"[""Boston Scientific"", ""Self"", ""Ultraflex™"", ""SEMS - Nitinol"", ""Uncovered, Partially Covered, Fully Covered"", ""M00576410, M00576420"", ""Self-expanding stent made from a single strand of nitinol wire, designed to exert constant, gentle radial pressure."", ""Available via DMLSS/Prime Vendor & likely ECAT.""]"
SRC006,Procuct list 2025.xlsx,Sheet4,4,"[""Merit Medical Endotek"", ""Self"", ""AERO® / AEROmini®"", ""SEMS - Nitinol"", ""Fully Covered (Over-the-Wire, Direct-Viz, Through-the-Scope)"", ""90129-207, 90129-210"", ""Laser-cut nitinol stent with anti-migration struts and a hydrophilic coating. Designed for minimal foreshortening."", ""No ECAT contract identified.""]"
SRC006,Procuct list 2025.xlsx,Sheet4,5,"[""Micro-Tech Endoscopy"", ""Thoracent, Inc."", ""Y-Shaped Stent"", ""SEMS - Nitinol"", ""Partially Covered, Y-Shape"", ""ST05-152.16.040"", ""Specifically designed for malignant strictures at the carina, scaffolding the distal trachea and both mainstem bronchi."", ""No ECAT contract identified.""]"
SRC006,Procuct list 2025.xlsx,Sheet4,6,"[""(Various)"", ""Thoracent, Inc."", ""BONASTENT®"", ""SEMS - Nitinol"", ""Fully Covered"", ""N/A (per distributor)"", ""Woven nitinol wire in a \""hook & cross\"" pattern for flexibility. Silicone covering is on the interior surface to reduce migration."", ""No ECAT contract identified.""]"
SRC006,Procuct list 2025.xlsx,Sheet4,7,"[""Peytant Solutions"", ""Self"", ""AMStent®"", ""SEMS - Nitinol"", ""Fully Covered (Human Amnion)"", ""N/A (New Product)"", ""A novel stent with a proprietary covering made from human amnion, intended to improve biocompatibility and reduce complications."", ""No ECAT contract identified.""]"
SRC006,Procuct list 2025.xlsx,Sheet4,8,"[""Novatech"", ""Boston Medical Products, Inc."", ""DUMON®"", ""Silicone"", ""Straight (Tracheal, Bronchial), Y-Shape, Hourglass"", ""N/A (See GSS for examples)"", ""The benchmark for silicone stents, made of implant-grade silicone with external studs to resist migration."", ""No ECAT contract; VA Sole Source Notice Identified.""]"
SRC006,Procuct list 2025.xlsx,Sheet4,9,"[""Novatech"", ""Boston Medical Products, Inc."", ""GSS™"", ""Silicone"", ""Straight (Tracheal, Bronchial), Y-Shape"", ""01BD1040, 01TD1260"", ""An evolution of the DUMON®, made of transparent silicone with gold/barium-filled studs for excellent radiopacity and endoscopic visibility."", ""No ECAT contract; VA Sole Source Notice Identified.""]"
SRC006,Procuct list 2025.xlsx,Sheet5,1,"[""Merit Medical AERO® Tracheobronchial Stent Catalog"", null, null]"
SRC006,Procuct list 2025.xlsx,Sheet5,10,"[14, 30, ""90129-214""]"
SRC006,Procuct list 2025.xlsx,Sheet5,11,"[14, 40, ""90129-215""]"
SRC006,Procuct list 2025.xlsx,Sheet5,12,"[16, 40, ""90129-204""]"
SRC006,Procuct list 2025.xlsx,Sheet5,13,"[16, 60, ""90129-205""]"
SRC006,Procuct list 2025.xlsx,Sheet5,14,"[16, 80, ""90129-206""]"
SRC006,Procuct list 2025.xlsx,Sheet5,15,"[18, 40, ""90129-201""]"
SRC006,Procuct list 2025.xlsx,Sheet5,16,"[18, 60, ""90129-202""]"
SRC006,Procuct list 2025.xlsx,Sheet5,17,"[18, 80, ""90129-203""]"
SRC006,Procuct list 2025.xlsx,Sheet5,18,"[20, 40, ""90129-216""]"
SRC006,Procuct list 2025.xlsx,Sheet5,19,"[20, 60, ""90129-217""]"
SRC006,Procuct list 2025.xlsx,Sheet5,2,"[""Stent Diameter (mm)"", ""Stent Length (mm)"", ""Catalog Number""]"
SRC006,Procuct list 2025.xlsx,Sheet5,20,"[20, 80, ""90129-218""]"
SRC006,Procuct list 2025.xlsx,Sheet5,3,"[10, 20, ""90129-207""]"
SRC006,Procuct list 2025.xlsx,Sheet5,4,"[10, 30, ""90129-208""]"
SRC006,Procuct list 2025.xlsx,Sheet5,5,"[10, 40, ""90129-209""]"
SRC006,Procuct list 2025.xlsx,Sheet5,6,"[12, 20, ""90129-210""]"
SRC006,Procuct list 2025.xlsx,Sheet5,7,"[12, 30, ""90129-211""]"
SRC006,Procuct list 2025.xlsx,Sheet5,8,"[12, 40, ""90129-212""]"
SRC006,Procuct list 2025.xlsx,Sheet5,9,"[14, 20, ""90129-213""]"
SRC006,Procuct list 2025.xlsx,Sheet6,1,"[""Micro-Tech Endoscopy (Y-Stent)"", null, null, null, null]"
SRC006,Procuct list 2025.xlsx,Sheet6,2,"[""REF"", ""Trachea Diameter (mm)"", ""Trachea Length (mm)"", ""Main Bronchi Diameter (mm)"", ""Main Bronchi Length (mm) (Right/Left)""]"
SRC006,Procuct list 2025.xlsx,Sheet6,3,"[""ST05-152.16.040"", 16, 40, 12, ""20 / 30""]"
SRC006,Procuct list 2025.xlsx,Sheet6,4,"[""ST05-152.20.050"", 20, 50, 14, ""20 / 30""]"
SRC006,Procuct list 2025.xlsx,Sheet6,5,"[""ST05-155.16.040"", 16, 40, 12, ""15 / 30""]"
SRC006,Procuct list 2025.xlsx,Sheet6,6,"[""ST05-155.20.050"", 20, 50, 14, ""15 / 30""]"
SRC006,Procuct list 2025.xlsx,Sheet7,1,"["" Novatech (Distributor: Boston Medical Products)"", null, null]"
SRC006,Procuct list 2025.xlsx,Sheet7,10,"[""01Y141010"", ""GSS Y"", ""Trachea: 14 OD, 110 L1; Bronchi: 10 OD, 50 L2/L3""]"
SRC006,Procuct list 2025.xlsx,Sheet7,11,"[""01Y161313"", ""GSS Y"", ""Trachea: 16 OD, 110 L1; Bronchi: 13 OD, 50 L2/L3""]"
SRC006,Procuct list 2025.xlsx,Sheet7,2,"[""Product Code"", ""Product Description"", ""Size / Dimensions (mm)""]"
SRC006,Procuct list 2025.xlsx,Sheet7,3,"[""GSS Straight Stents"", null, null]"
